@attribute SRC_ADD string
@attribute DES_ADD string
@attribute PKT_ID numeric
@attribute FROM_NODE numeric
@attribute TO_NODE numeric
@attribute PKT_TYPE {tcp,ack,cbr,ping}
@attribute PKT_SIZE numeric
@attribute FLAGS {-------,---A---}
@attribute FID numeric
@attribute SEQ_NUMBER numeric
@attribute NUMBER_OF_PKT numeric
@attribute NUMBER_OF_BYTE numeric
@attribute NODE_NAME_FROM {Switch1,Router,server1,router,clien-4,client-2,Switch2,client-5,clien-9,clien-2,clien-1,clien-14,clien-5,clien-11,clien-13,clien-0,switch1,client-4,clienthttp,clien-7,clien-19,client-14,clien-12,clien-8,clien-15,webserverlistin,client-18,client-1,switch2,clien-6,client-10,client-7,webcache,clien-10,client-15,clien-3,client-17,client-16,clien-17,clien-18,client-12,client-8,client-0,clien-16,client-13,client-11,client-6,client-3,client-9,client-19,http_client}
@attribute NODE_NAME_TO {Router,server1,Switch2,Switch1,clien-1,clien-5,clien-7,switch1,clien-11,clien-15,clien-13,clien-3,clien-9,clien-6,router,clien-4,clien-14,switch2,clien-8,clienthttp,webcache,clien-10,clien-12,webserverlistin,clien-0,clien-2,http_client,client-13,client-9,client-1,client-19,client-4,client-17,client-7,client-3,client-12,client-2,clien-18,client-16,clien-17,client-0,clien-16,client-18,client-5,client-11,client-14,client-8,client-6,client-10,clien-19,client-15}
@attribute PKT_IN numeric
@attribute PKT_OUT numeric
@attribute PKT_R numeric
@attribute PKT_DELAY_NODE numeric
@attribute PKT_RATE numeric
@attribute BYTE_RATE numeric
@attribute PKT_AVG_SIZE numeric
@attribute UTILIZATION numeric
@attribute PKT_DELAY numeric
@attribute PKT_SEND_TIME numeric
@attribute PKT_RESEVED_TIME numeric
@attribute FIRST_PKT_SENT numeric
@attribute LAST_PKT_RESEVED numeric
@attribute PKT_CLASS {Normal,UDP-Flood,Smurf,SIDDOS,HTTP-FLOOD}

@data
10.1,24.3,260093,10,22,cbr,1000,-------,31,72,6250,6250000,clien-10,Switch2,25.576,25.576,25.58608,0,124.944225,124944,1000,0.059605,0.00008,25.576,25.60632,25,75.02232,Normal
24.11,11,291513,24,23,ack,55,-------,12,8854,16103,885665,server1,Router,27.986638,27.986638,27.996642,0,328.522947,18068.8,55,0.008446,0,27.986638,28.016648,1.030019,50.046382,Normal
11,24.11,250652,23,24,tcp,1540,-------,12,7829,16103,24798600,Router,server1,24.833069,24.833069,24.843192,0,328.522879,505925,1540,0.236498,0,24.812822,24.843192,1,50.016373,Normal
24.13,13,299871,24,23,ack,55,-------,14,9064,16103,885665,server1,Router,28.629098,28.629098,28.639101,0,328.460278,18065.3,55,0.008446,0,28.629098,28.659107,1.030032,50.055747,Normal
24.8,8,287198,23,21,ack,55,-------,9,8742,16088,884840,Router,Switch1,27.666174,27.666174,27.676178,0,328.113525,18046.2,55,0.008438,0,27.656171,27.686181,1.030054,50.061864,Normal
24.6,6,193216,24,23,ack,55,-------,7,6022,16091,885005,server1,Router,19.4064,19.4064,19.416403,0,328.19309,18050.6,55,0.00844,0,19.4064,19.436409,1.030048,50.059112,Normal
24.6,6,279132,21,6,ack,55,-------,7,8533,16091,885005,Switch1,clien-6,27.057117,27.057117,27.06712,0,328.19309,18050.6,55,0.00844,0,27.03711,27.06712,1.030048,50.059112,Normal
6,24.6,453351,23,24,tcp,1540,-------,7,12939,16091,24780100,Router,server1,40.421758,40.423298,40.433421,0.00154,328.192835,505416,1540,0.236321,0.001724,40.401328,40.433421,1,50.029102,Normal
18.1,24.38,598057,23,24,cbr,1000,-------,39,4088,6250,6250000,Router,server1,57.7248,57.72552,57.7356,0.00072,124.941028,124941,1000,0.059605,0.00136,57.704,57.7356,25,75.0236,Normal
4,24.4,376263,21,23,tcp,1540,-------,5,11002,16091,24780100,Switch1,Router,34.498713,34.499143,34.509266,0.00043,328.217832,505455,1540,0.236321,0.0016,34.488589,34.520559,1,50.025368,Normal
2,24.2,577846,2,21,tcp,1540,-------,3,16081,16091,24780100,clien-2,Switch1,49.951509,49.95154,49.961664,0.000031,328.26404,505526,1540,0.236321,0.000031,49.951509,49.98191,1,50.018467,Normal
12.1,24.32,411609,22,23,cbr,1000,-------,33,1525,6250,6250000,Switch2,Router,37.21008,37.21024,37.22032,0.00016,124.943426,124943,1000,0.059605,0.000392,37.2,37.230632,25,75.02264,Normal
24.14,14,138127,23,22,ack,55,-------,15,4306,16103,885665,Router,Switch2,14.23237,14.23237,14.242373,0,328.432001,18063.8,55,0.008446,0,14.222366,14.252376,1.030038,50.059974,Normal
2.1,24.22,634475,21,23,cbr,1000,-------,23,5897,6250,6250000,Switch1,Router,72.18608,72.18624,72.19632,0.00016,124.943625,124944,1000,0.059605,0.00032,72.176,72.20656,25,75.02256,Normal
24.8,8,391434,21,8,ack,55,-------,9,11363,16088,884840,Switch1,clien-8,35.67317,35.67317,35.683173,0,328.113525,18046.2,55,0.008438,0,35.653163,35.683173,1.030054,50.061864,Normal
14.2,24.56,48046,22,23,cbr,692,-------,35,1841,9108,6302740,switch2,router,45.774084,45.777259,45.787315,0.003175,1016.4372,703375,692,0.060108,0.037282,45.763429,45.800711,1,9.960711,UDP-Flood
24.13,13,103992,24,23,ack,55,-------,14,3234,16103,885665,server1,Router,11.002926,11.002926,11.01293,0,328.460278,18065.3,55,0.008446,0,11.002926,11.032936,1.030032,50.055747,Normal
8,24.8,439538,23,24,tcp,1540,-------,9,12589,16088,24775500,Router,server1,39.363565,39.363565,39.373688,0,328.11323,505294,1540,0.236278,0,39.343318,39.373688,1,50.031854,Normal
24.8,8,29754,24,23,ack,55,-------,9,916,16088,884840,server1,Router,4.012738,4.012738,4.022741,0,328.113525,18046.2,55,0.008438,0,4.012738,4.042747,1.030054,50.061864,UDP-Flood
3,24.3,3000,3,21,tcp,1540,-------,4,92,16091,24780100,clien-3,Switch1,1.49179,1.49179,1.501914,0,328.240918,505490,1540,0.236321,0,1.49179,1.52216,1,50.02192,Normal
12,24.12,42103,12,22,tcp,1540,-------,13,1313,16103,24798600,clien-12,Switch2,5.172704,5.172704,5.182827,0,328.491489,505876,1540,0.236498,0,5.172704,5.203074,1,50.021057,Normal
14,24.14,342372,23,24,tcp,1540,-------,15,10145,16103,24798600,Router,server1,31.909003,31.90988,31.920003,0.000877,328.431807,505785,1540,0.236498,0.0016,31.888034,31.920003,1,50.029965,Normal
24.1,1,307909,24,23,ack,55,-------,2,9265,16091,885005,server1,Router,29.24545,29.24545,29.255453,0,328.297902,18056.4,55,0.00844,0,29.24545,29.275459,1.030016,50.043427,Normal
10,24.1,343800,10,22,tcp,1540,-------,11,10185,16103,24798600,clien-10,Switch2,31.998941,31.998941,32.009064,0,328.561898,505985,1540,0.236498,0,31.998941,32.02931,1,50.010552,Normal
12,24.12,21599,12,22,tcp,1540,-------,13,677,16103,24798600,clien-12,Switch2,3.241555,3.241555,3.251678,0,328.491489,505876,1540,0.236498,0,3.241555,3.271925,1,50.021057,Normal
14,24.14,430111,22,23,tcp,1540,-------,15,12352,16103,24798600,Switch2,Router,38.629843,38.629843,38.639967,0,328.431807,505785,1540,0.236498,0.000123,38.61972,38.650213,1,50.029965,Normal
15,24.15,78095,15,22,tcp,1540,-------,16,2437,16092,24781700,clien-15,Switch2,8.564288,8.564288,8.574411,0,328.205808,505437,1540,0.236337,0,8.564288,8.594658,1,50.030211,Normal
24.7,7,227217,21,7,ack,55,-------,8,7077,16090,884950,Switch1,clien-7,22.628059,22.628059,22.638062,0,328.167767,18049.2,55,0.00844,0,22.608053,22.638062,1.030051,50.059851,Normal
15.1,24.35,609048,22,23,cbr,1000,-------,36,4634,6250,6250000,Switch2,Router,62.08208,62.08248,62.09256,0.0004,124.942227,124942,1000,0.059605,0.00088,62.072,62.10312,25,75.02312,Normal
14.1,24.34,332159,14,22,cbr,1000,-------,35,763,6250,6250000,clien-14,Switch2,31.104,31.104,31.11408,0,124.942626,124943,1000,0.059605,0.000731,31.104,31.134971,25,75.02296,Normal
13.1,24.33,359878,23,24,cbr,1000,-------,34,1029,6250,6250000,Router,server1,33.2524,33.252704,33.262784,0.000304,124.943026,124943,1000,0.059605,0.000544,33.232,33.262784,25,75.0228,Normal
9.1,24.29,639018,23,24,cbr,1000,-------,30,6122,6250,6250000,Router,server1,73.99688,73.9976,74.00768,0.00072,124.940828,124941,1000,0.059605,0.00144,73.976,74.00768,25,75.02368,Normal
14,24.14,22951,22,23,tcp,1540,-------,15,719,16103,24798600,Switch2,Router,3.378966,3.378966,3.38909,0,328.431807,505785,1540,0.236498,0,3.368843,3.399213,1,50.029965,Normal
3,24.3,255580,21,23,tcp,1540,-------,4,7957,16091,24780100,Switch1,Router,25.237214,25.237214,25.247338,0,328.240918,505490,1540,0.236321,0.0016,25.227091,25.259061,1,50.02192,Normal
25,20,67286,23,21,ack,576,-------,0,569769,7110,4095360,router,switch1,63.888783,63.888783,63.898829,0,95.145988,54804.1,576,0.039056,0.113037,63.825008,63.938045,1.27255,75.999821,Normal
24.2,2,221331,23,21,ack,55,-------,3,6900,16091,885005,Router,Switch1,22.060722,22.060722,22.070725,0,328.26412,18054.5,55,0.00844,0,22.050718,22.080728,1.030022,50.048477,Normal
24.1,1,503196,24,23,ack,55,-------,2,14185,16091,885005,server1,Router,44.225983,44.225983,44.235986,0,328.297902,18056.4,55,0.00844,0,44.225983,44.255993,1.030016,50.043427,Normal
24.2,2,478943,21,2,ack,55,-------,3,13576,16091,885005,Switch1,clien-2,42.38624,42.38624,42.396243,0,328.26412,18054.5,55,0.00844,0,42.366234,42.396243,1.030022,50.048477,Normal
10,24.1,408880,23,24,tcp,1540,-------,11,11827,16103,24798600,Router,server1,37.011877,37.011877,37.022,0,328.561898,505985,1540,0.236498,0,36.99163,37.022,1,50.010552,Normal
24.15,15,14441,24,23,ack,55,-------,16,448,16092,885060,server1,Router,2.571029,2.571029,2.581032,0,328.206042,18051.3,55,0.008441,0,2.571029,2.601038,1.030045,50.060221,Normal
24.11,11,313720,22,11,ack,55,-------,12,9415,16103,885665,Switch2,clien-11,29.709048,29.709048,29.719051,0,328.522947,18068.8,55,0.008446,0,29.689042,29.719051,1.030019,50.046382,Normal
9,24.9,456671,21,23,tcp,1540,-------,10,13012,16085,24770900,Switch1,Router,40.666203,40.66688,40.677003,0.000677,328.063862,505218,1540,0.236234,0.0016,40.656021,40.68799,1,50.030088,Normal
14,24.14,232605,22,23,tcp,1540,-------,15,7255,16103,24798600,Switch2,Router,23.122472,23.122472,23.132595,0,328.431807,505785,1540,0.236498,0,23.112349,23.142718,1,50.029965,Normal
6,24.6,342235,21,23,tcp,1540,-------,7,10138,16091,24780100,Switch1,Router,31.889414,31.889414,31.899538,0,328.192835,505416,1540,0.236321,0,31.879291,31.909661,1,50.029102,Normal
8.1,24.28,341000,8,21,cbr,1000,-------,29,848,6250,6250000,clien-8,Switch1,31.784,31.784,31.79408,0,124.941228,124941,1000,0.059605,0.001406,31.784,31.815646,25,75.02352,Normal
24.1,1,150336,21,1,ack,55,-------,2,4686,16091,885005,Switch1,clien-1,15.391472,15.391472,15.401475,0,328.297902,18056.4,55,0.00844,0,15.371465,15.401475,1.030016,50.043427,Normal
24.12,12,105893,23,22,ack,55,-------,13,3300,16103,885665,Router,Switch2,11.192589,11.192589,11.202592,0,328.491596,18067,55,0.008446,0,11.182586,11.212595,1.030026,50.051067,Normal
24.7,7,572142,24,23,ack,55,-------,8,15916,16090,884950,server1,Router,49.512779,49.512779,49.522782,0,328.167767,18049.2,55,0.00844,0,49.512779,49.542789,1.030051,50.059851,SIDDOS
24.2,2,115729,23,21,ack,55,-------,3,3603,16091,885005,Router,Switch1,12.122054,12.122054,12.132058,0,328.26412,18054.5,55,0.00844,0,12.112051,12.142061,1.030022,50.048477,Normal
7,24.7,474021,21,23,tcp,1540,-------,8,13451,16090,24778600,Switch1,Router,41.998014,41.998014,42.008138,0,328.167486,505378,1540,0.236307,0.000123,41.987891,42.018384,1,50.029842,Normal
14.2,24.56,39256,23,24,cbr,1500,-------,35,1503,9108,13662000,router,server1,37.594069,37.596589,37.606709,0.00252,1016.4372,1524660,1500,0.130291,0.03528,37.571429,37.606709,1,9.960711,UDP-Flood
7.2,24.49,8073,7,21,cbr,1500,-------,28,324,9588,14382000,client-7,switch1,8.509857,8.509857,8.519977,0,1066.08599,1599130,1500,0.137157,0.03048,8.509857,8.540337,1,9.993646,UDP-Flood
7,24.7,48034,7,21,tcp,1540,-------,8,1499,16090,24778600,clien-7,Switch1,5.731517,5.731517,5.74164,0,328.167486,505378,1540,0.236307,0,5.731517,5.761886,1,50.029842,UDP-Flood
8,24.8,21302,21,23,tcp,1540,-------,9,670,16088,24775500,Switch1,Router,3.222962,3.222962,3.233085,0,328.11323,505294,1540,0.236278,0,3.212838,3.243208,1,50.031854,Normal
24.12,12,209118,22,12,ack,55,-------,13,6512,16103,885665,Switch2,clien-12,20.921672,20.921672,20.931675,0,328.491596,18067,55,0.008446,0,20.901666,20.931675,1.030026,50.051067,Normal
24.1,1,141074,23,21,ack,55,-------,2,4391,16091,885005,Router,Switch1,14.507778,14.507778,14.517781,0,328.297902,18056.4,55,0.00844,0,14.497774,14.527784,1.030016,50.043427,Normal
2,24.2,321887,21,23,tcp,1540,-------,3,9629,16091,24780100,Switch1,Router,30.326295,30.326295,30.336418,0,328.26404,505526,1540,0.236321,0,30.316172,30.346541,1,50.018467,Normal
8,24.8,281231,21,23,tcp,1540,-------,9,8595,16088,24775500,Switch1,Router,27.208592,27.208592,27.218715,0,328.11323,505294,1540,0.236278,0,27.198469,27.228838,1,50.031854,Normal
14.1,24.34,621702,14,22,cbr,1000,-------,35,5263,6250,6250000,clien-14,Switch2,67.104,67.104,67.11408,0,124.942626,124943,1000,0.059605,0.00072,67.104,67.13496,25,75.02296,Normal
10.1,24.3,621314,22,23,cbr,1000,-------,31,5244,6250,6250000,Switch2,Router,66.96208,66.96208,66.97216,0,124.944225,124944,1000,0.059605,0.00008,66.952,66.98232,25,75.02232,Normal
13,24.13,522769,13,22,tcp,1540,-------,14,14691,16103,24798600,clien-13,Switch2,45.727699,45.727699,45.737823,0,328.460131,505828,1540,0.236498,0,45.727699,45.758069,1,50.025737,Normal
14,24.14,505833,23,24,tcp,1540,-------,15,14264,16103,24798600,Router,server1,44.44849,44.450077,44.4602,0.001587,328.431807,505785,1540,0.236498,0.001587,44.428243,44.4602,1,50.029965,Normal
7,24.7,16798,23,24,tcp,1540,-------,8,530,16090,24778600,Router,server1,2.809691,2.809691,2.819814,0,328.167486,505378,1540,0.236307,0,2.789445,2.819814,1,50.029842,Normal
12,24.12,574327,12,22,tcp,1540,-------,13,15992,16103,24798600,clien-12,Switch2,49.68009,49.68009,49.690213,0,328.491489,505876,1540,0.236498,0.0016,49.68009,49.712059,1,50.021057,Normal
7.1,24.27,377075,7,21,cbr,1000,-------,28,1194,6250,6250000,clien-7,Switch1,34.552,34.552,34.56208,0,124.941627,124942,1000,0.059605,0.001253,34.552,34.583493,25,75.02336,Normal
11,24.11,518431,11,22,tcp,1540,-------,12,14590,16103,24798600,clien-11,Switch2,45.393398,45.393398,45.403522,0,328.522879,505925,1540,0.236498,0.00123,45.393398,45.424998,1,50.016373,Normal
6.1,24.26,613252,23,24,cbr,1000,-------,27,4843,6250,6250000,Router,server1,63.76464,63.76512,63.7752,0.00048,124.942027,124942,1000,0.059605,0.00096,63.744,63.7752,25,75.0232,Normal
2,24.2,568015,23,24,tcp,1540,-------,3,15830,16091,24780100,Router,server1,49.216275,49.216296,49.226419,0.000021,328.26404,505526,1540,0.236321,0.000021,49.196029,49.226419,1,50.018467,Normal
11,24.11,431139,11,22,tcp,1540,-------,12,12386,16103,24798600,clien-11,Switch2,38.698888,38.698888,38.709011,0,328.522879,505925,1540,0.236498,0.000177,38.698888,38.729434,1,50.016373,Normal
6,24.6,130027,21,23,tcp,1540,-------,7,4059,16091,24780100,Switch1,Router,13.468039,13.468039,13.478162,0,328.192835,505416,1540,0.236321,0,13.457916,13.488285,1,50.029102,Normal
1,24.1,121526,21,23,tcp,1540,-------,2,3797,16091,24780100,Switch1,Router,12.667754,12.667754,12.677877,0,328.297855,505578,1540,0.236321,0,12.65763,12.688,1,50.013418,Normal
15.1,24.35,390339,23,24,cbr,1000,-------,36,1321,6250,6250000,Router,server1,35.588591,35.589114,35.599194,0.000523,124.942227,124942,1000,0.059605,0.000954,35.568,35.599194,25,75.02312,Normal
0.1,24.2,599956,0,21,cbr,1000,-------,21,4183,6250,6250000,clien-0,Switch1,58.464,58.464,58.47408,0,124.944425,124944,1000,0.059605,0,58.464,58.49424,25,75.02224,Normal
24.8,8,553519,23,21,ack,55,-------,9,15450,16088,884840,Router,Switch1,48.095226,48.095226,48.105229,0,328.113525,18046.2,55,0.008438,0,48.085222,48.115232,1.030054,50.061864,Normal
7,24.7,333590,7,21,tcp,1540,-------,8,9921,16090,24778600,clien-7,Switch1,31.214556,31.214556,31.224679,0,328.167486,505378,1540,0.236307,0,31.214556,31.244925,1,50.029842,Normal
14,24.14,2395,14,22,tcp,1540,-------,15,78,16103,24798600,clien-14,Switch2,1.43597,1.43597,1.446093,0,328.431807,505785,1540,0.236498,0,1.43597,1.466339,1,50.029965,Normal
24.8,8,170953,21,8,ack,55,-------,9,5323,16088,884840,Switch1,clien-8,17.329896,17.329896,17.339899,0,328.113525,18046.2,55,0.008438,0,17.309889,17.339899,1.030054,50.061864,Normal
5,24.5,316373,5,21,tcp,1540,-------,6,9485,16091,24780100,clien-5,Switch1,29.894731,29.894731,29.904854,0,328.204637,505434,1540,0.236321,0,29.894731,29.925101,1,50.027339,Normal
4,24.4,177431,23,24,tcp,1540,-------,5,5535,16091,24780100,Router,server1,17.939738,17.939738,17.949861,0,328.217832,505455,1540,0.236321,0,17.919491,17.949861,1,50.025368,Normal
24,0,324061,24,23,ack,55,-------,1,9675,16091,885005,server1,Router,30.482447,30.482447,30.49245,0,328.316229,18057.4,55,0.00844,0,30.482447,30.512457,1.03001,50.040685,Normal
24.9,9,565887,21,9,ack,55,-------,10,15758,16085,884675,Switch1,clien-9,49.052727,49.052727,49.06273,0,328.064183,18043.5,55,0.008437,0,49.03272,49.06273,1.030058,50.060098,Normal
5,24.5,158415,21,23,tcp,1540,-------,6,4945,16091,24780100,Switch1,Router,16.140217,16.140217,16.15034,0,328.204637,505434,1540,0.236321,0,16.130094,16.160464,1,50.027339,Normal
13,24.13,455398,22,23,tcp,1540,-------,14,12994,16103,24798600,Switch2,Router,40.570101,40.5708,40.580923,0.000699,328.460131,505828,1540,0.236498,0.00152,40.559978,40.591867,1,50.025737,Normal
9.1,24.29,484901,21,23,cbr,1000,-------,30,2228,6250,6250000,Switch1,Router,42.83408,42.834813,42.844893,0.000733,124.940828,124941,1000,0.059605,0.001576,42.824,42.855816,25,75.02368,Normal
11,24.11,411338,23,24,tcp,1540,-------,12,11890,16103,24798600,Router,server1,37.198925,37.199433,37.209556,0.000508,328.522879,505925,1540,0.236498,0.000508,37.178678,37.209556,1,50.016373,Normal
14,24.14,51943,23,24,tcp,1540,-------,15,1629,16103,24798600,Router,server1,6.121677,6.121677,6.1318,0,328.431807,505785,1540,0.236498,0,6.10143,6.1318,1,50.029965,Normal
24.5,5,456074,21,5,ack,55,-------,6,12993,16091,885005,Switch1,clien-5,40.630619,40.630619,40.640622,0,328.204851,18051.3,55,0.00844,0,40.610613,40.640622,1.030042,50.057349,Normal
4,24.4,169961,21,23,tcp,1540,-------,5,5309,16091,24780100,Switch1,Router,17.227536,17.227536,17.237659,0,328.217832,505455,1540,0.236321,0,17.217412,17.247782,1,50.025368,Normal
24.14,14,232933,23,22,ack,55,-------,15,7259,16103,885665,Router,Switch2,23.153707,23.153707,23.16371,0,328.432001,18063.8,55,0.008446,0,23.143704,23.173714,1.030038,50.059974,Normal
5.1,24.25,636595,23,24,cbr,1000,-------,26,6002,6250,6250000,Router,server1,73.03656,73.03696,73.04704,0.0004,124.942427,124942,1000,0.059605,0.0008,73.016,73.04704,25,75.02304,Normal
24.13,13,227762,23,22,ack,55,-------,14,7094,16103,885665,Router,Switch2,22.666141,22.666141,22.676144,0,328.460278,18065.3,55,0.008446,0,22.656138,22.686148,1.030032,50.055747,Normal
3,24.3,230020,21,23,tcp,1540,-------,4,7178,16091,24780100,Switch1,Router,22.878368,22.878368,22.888491,0,328.240918,505490,1540,0.236321,0,22.868245,22.898614,1,50.02192,Normal
19.1,24.39,397006,23,24,cbr,1000,-------,40,1385,6250,6250000,Router,server1,36.10088,36.101647,36.111727,0.000767,124.940628,124941,1000,0.059605,0.001487,36.08,36.111727,25,75.02376,Normal
24.4,4,269442,24,23,ack,55,-------,5,8291,16091,885005,server1,Router,26.293386,26.293386,26.303389,0,328.218006,18052,55,0.00844,0,26.293386,26.323395,1.030035,50.055377,Normal
15,24.15,484930,23,24,tcp,1540,-------,16,13733,16092,24781700,Router,server1,42.845405,42.846635,42.856758,0.00123,328.205808,505437,1540,0.236337,0.00123,42.825158,42.856758,1,50.030211,Normal
24.14,14,421863,24,23,ack,55,-------,15,12140,16103,885665,server1,Router,37.988398,37.988398,37.998402,0,328.432001,18063.8,55,0.008446,0,37.988398,38.018408,1.030038,50.059974,Normal
12.2,24.54,52966,22,23,cbr,1500,-------,33,1920,8655,12982500,switch2,router,50.326691,50.326811,50.336931,0.00012,962.684973,1444030,1500,0.123811,0.03072,50.316571,50.347291,1,9.99048,UDP-Flood
24.8,8,485575,23,21,ack,55,-------,9,13734,16088,884840,Router,Switch1,42.884269,42.884269,42.894272,0,328.113525,18046.2,55,0.008438,0,42.874266,42.904275,1.030054,50.061864,Normal
24.7,7,443542,24,23,ack,55,-------,8,12682,16090,884950,server1,Router,39.648646,39.648646,39.65865,0,328.167767,18049.2,55,0.00844,0,39.648646,39.678656,1.030051,50.059851,Normal
2,24.2,274563,23,24,tcp,1540,-------,3,8442,16091,24780100,Router,server1,26.707482,26.707482,26.717605,0,328.26404,505526,1540,0.236321,0,26.687235,26.717605,1,50.018467,Normal
24.13,13,210603,22,13,ack,55,-------,14,6570,16103,885665,Switch2,clien-13,21.064246,21.064246,21.07425,0,328.460278,18065.3,55,0.008446,0,21.04424,21.07425,1.030032,50.055747,Normal
6,24.6,306855,23,24,tcp,1540,-------,7,9247,16091,24780100,Router,server1,29.184634,29.184634,29.194757,0,328.192835,505416,1540,0.236321,0,29.164387,29.194757,1,50.029102,Normal
24.15,15,525764,23,22,ack,55,-------,16,14752,16092,885060,Router,Switch2,45.966819,45.966819,45.976823,0,328.206042,18051.3,55,0.008441,0,45.956816,45.986826,1.030045,50.060221,Normal
24.2,2,468678,24,23,ack,55,-------,3,13321,16091,885005,server1,Router,41.577997,41.577997,41.588,0,328.26412,18054.5,55,0.00844,0,41.577997,41.608006,1.030022,50.048477,Normal
24,0,90042,23,21,ack,55,-------,1,2806,16091,885005,Router,Switch1,9.703683,9.703683,9.713686,0,328.316229,18057.4,55,0.00844,0,9.69368,9.72369,1.03001,50.040685,Normal
24.11,11,336292,23,22,ack,55,-------,12,9987,16103,885665,Router,Switch2,31.432132,31.432132,31.442135,0,328.522947,18068.8,55,0.008446,0,31.422129,31.452138,1.030019,50.046382,Normal
12.1,24.32,541451,22,23,cbr,1000,-------,33,2770,6250,6250000,Switch2,Router,47.17008,47.17024,47.18032,0.00016,124.943426,124943,1000,0.059605,0.000366,47.16,47.190606,25,75.02264,Normal
25,20,59345,23,21,ack,576,-------,0,146329,7110,4095360,router,switch1,56.495117,56.495117,56.505163,0,95.145988,54804.1,576,0.039056,0.113037,56.431342,56.544379,1.27255,75.999821,Normal
24.4,4,372296,21,4,ack,55,-------,5,10885,16091,885005,Switch1,clien-4,34.204927,34.204927,34.21493,0,328.218006,18052,55,0.00844,0,34.184921,34.21493,1.030035,50.055377,Normal
24.8,8,243278,24,23,ack,55,-------,9,7577,16088,884840,server1,Router,24.12012,24.12012,24.130123,0,328.113525,18046.2,55,0.008438,0,24.12012,24.15013,1.030054,50.061864,Normal
0,24,214135,21,23,tcp,1540,-------,1,6687,16091,24780100,Switch1,Router,21.387409,21.387409,21.397532,0,328.316229,505606,1540,0.236321,0,21.377286,21.407655,1,50.010675,Normal
11,24.11,243585,11,22,tcp,1540,-------,12,7608,16103,24798600,clien-11,Switch2,24.148405,24.148405,24.158528,0,328.522879,505925,1540,0.236498,0,24.148405,24.178774,1,50.016373,Normal
13.1,24.33,626140,13,22,cbr,1000,-------,34,5483,6250,6250000,clien-13,Switch2,68.864,68.864,68.87408,0,124.943026,124943,1000,0.059605,0.00056,68.864,68.8948,25,75.0228,Normal
15,24.15,435247,15,22,tcp,1540,-------,16,12483,16092,24781700,clien-15,Switch2,39.014629,39.014629,39.024752,0,328.205808,505437,1540,0.236337,0,39.014629,39.044999,1,50.030211,Normal
12.1,24.32,465105,22,23,cbr,1000,-------,33,2038,6250,6250000,Switch2,Router,41.31408,41.31424,41.32432,0.00016,124.943426,124943,1000,0.059605,0.000363,41.304,41.334603,25,75.02264,Normal
24.12,12,70635,22,12,ack,55,-------,13,2195,16103,885665,Switch2,clien-12,7.880381,7.880381,7.890384,0,328.491596,18067,55,0.008446,0,7.860374,7.890384,1.030026,50.051067,Normal
24.1,10,100230,24,23,ack,55,-------,11,3130,16103,885665,server1,Router,10.65137,10.65137,10.661373,0,328.561918,18070.9,55,0.008446,0,10.65137,10.681379,1.030013,50.040562,Normal
18.1,24.38,382717,23,24,cbr,1000,-------,39,1248,6250,6250000,Router,server1,35.004792,35.005475,35.015555,0.000683,124.941028,124941,1000,0.059605,0.001315,34.984,35.015555,25,75.0236,Normal
24.1,1,400045,24,23,ack,55,-------,2,11586,16091,885005,server1,Router,36.312895,36.312895,36.322898,0,328.297902,18056.4,55,0.00844,0,36.312895,36.342905,1.030016,50.043427,Normal
11,24.11,79894,11,22,tcp,1540,-------,12,2501,16103,24798600,clien-11,Switch2,8.734091,8.734091,8.744214,0,328.522879,505925,1540,0.236498,0.000124,8.734091,8.764584,1,50.016373,Normal
